product_id,colour,actual_price,current_price,discount,no_of_likes,quantity
1443114,Noir,51.59,18.58,64,712,5
1642510,Black,43.99,19.19,56,88,21
1393444,Gris foncé,35.89,12.92,64,398,18
1528724,Navy,53.14,14.99,72,167,18
1213384,Bleu + Rouge,40.97,15.8,61,664,33
1433080,Rose,52.15,22.62,57,296,35
1396769,Noir,48.36,20.19,58,270,34
1637922,Green,63.57,12.99,80,68,23
1084724,Noir,37.28,15.55,58,436,9
1072027,Orange,42.46,16.88,60,1242,84
1450975,blanc,48.46,12.12,75,219,59
1412415,Marine,58.15,16.15,72,272,47
1573985,Army,87.99,39.99,55,142,66
1529288,Yellow,43.46,17.78,59,74,38
1569817,Green,65.44,20.99,68,296,88
1641626,Blue,61.87,12.99,79,78,28
1545253,Black,45.52,18.58,59,56,38
1394709,Bleu,40.38,16.15,60,400,15
1467935,Noir,47.1,20.2,57,95,68
1379808,kaki,49.89,20.2,60,200,95
1471473,Bleu,54.19,18.58,66,72,77
1598669,Red,59.7,24.79,59,153,18
1433077,Marine,42.5,18.58,56,332,37
1488576,Orange,55.91,21,62,156,34
1528809,blanc,30.18,12.92,57,515,11
1533006,Pink,51.74,20.19,61,99,5
1640516,Black,49.99,26.57,47,190,27
1672090,White,59.98,23.99,60,218,84
1632549,Green,39.99,18.99,53,359,6
1634040,Black,49.99,25.99,48,135,95
1662804,Green,43.99,22.48,49,139,66
1675500,Yellow,63.02,28.99,54,122,67
1689961,Blue,65.99,29.99,55,66,87
1690508,gris,44.6,22.3,50,95,83
1674383,Red,44.42,19.99,55,287,63
1706860,Green,53.99,26.99,50,56,92
1673984,Light Green,58.99,29.99,49,105,95
1189843,Noir,57.99,30.99,47,3193,44
1640510,Khaki,50.88,26.57,48,134,53
1697409,White,62.99,31.99,49,65,85
1577823,Green,77.35,31.5,59,299,95
1063953,Rose,46.72,16.6,65,1056,74
1033514,blanc,49.61,20.24,59,2243,88
1643843,White,47.8,17.59,63,43,93
1574305,Yellow,44.88,18.81,58,1715,60
1514312,Black,48.6,21.81,55,46,77
1433316,Noir,53.54,21,61,68,8
1202102,kaki,91.11,23.22,75,614,59
1595583,Black,50.45,20.79,59,27,37
1492984,Noir,46.28,17.78,62,231,51
1161831,Marine,44.12,18,59,514,75
1654949,Coffee,63.98,23.19,64,72,4
1221648,Army,65.99,27.19,59,145,68
1514539,Purple,75.69,29.59,61,385,60
1640998,Blue,68.03,23.19,66,117,41
1633698,Green,53.99,21.59,60,173,52
1716386,Black,53.99,21.59,60,9,53
1466413,Noir,43.74,16.15,63,65,73
1238425,gris,39.02,16.88,57,751,5
1344876,gris,139.99,60.79,57,141,37
1093451,vert,167.99,55.19,67,4442,58
1448964,Marine,53.31,21,61,85,36
1525222,Black,54.43,19.38,64,33,48
1598663,Blue,84.73,32.79,61,251,62
1464433,Rose,48.85,21.81,55,104,57
1471480,Vin rouge,52.46,21.81,58,132,1
1363055,kaki,147.32,13.6,91,311,90
1220881,rouge,67.1,28.87,57,370,28
1654347,Navy,60.44,18.39,70,75,32
1662023,Blue,55.53,19.99,64,30,57
1546642,Green,42.07,17.77,58,65,4
1525218,Grey,50.05,19.38,61,147,1
1264092,rouge,51.16,19.38,62,386,82
1652643,Navy,59.06,20.79,65,53,1
1651452,Pink,60.74,21.59,65,77,48
1519142,Army,51.74,20.19,61,199,95
1641940,Black,67.99,23.99,65,63,75
1367905,Vin rouge,63.5,17.77,72,1821,67
1580694,Red,52.45,21.45,59,547,25
1347420,blanc,54.53,23.13,58,531,45
1530189,Black,51.74,18.58,64,123,59
1631920,Yellow,73.99,31.19,58,92,49
1545252,Black,63.2,25.85,59,54,75
1313678,Rouille,45.45,18.58,59,162,64
1599679,Army Green,45.33,18.58,59,157,92
1358962,blanc,53.99,22.08,59,188,62
1565088,Black,54.42,19.19,65,153,95
1634664,Black,63.99,25.59,60,56,76
1500017,rouge,45.02,17.59,61,111,48
1434987,café,50.48,9.99,80,1508,71
1576954,Green,76.99,29.59,62,238,15
1626397,Green,46.44,18.58,60,144,81
1494084,gris,45.33,18.58,59,36,60
1528716,Pink,60.55,21.59,64,360,61
1502114,Noir,59.59,21.82,63,99,8
1391063,Noir,43.43,17.78,59,161,32
1095582,Noir,14.69,6.28,57,215,14
1636351,Black,46.99,18.39,61,70,99
1567534,Beige,66.54,19.99,70,197,100
1377426,1,45.21,19.55,57,171,34
1368920,Noir,50.13,21.66,57,277,96
1385677,Vin rouge,45.96,19.86,57,277,35
1623832,Blue,49.99,20.79,58,46,63
1457200,blanc,49.37,21,58,436,6
1588561,Navy,54.52,21.81,60,199,66
1479157,Noir,50.88,19.39,62,154,63
1543738,Pink,52.92,18.58,65,224,4
1626410,White,70.99,28.79,59,189,64
1629778,Pink,67.28,24.22,64,107,87
1595864,Coffee,62.99,26.39,58,490,93
1577810,Blue,71.3,29.08,59,437,12
1551684,Red,61.99,23.19,63,56,91
1395092,Noir,46.44,19.38,58,258,20
1434483,Noir,58.33,20.19,65,111,62
1560505,Blue,35.62,14.54,59,90,58
1190245,Noir,36.57,9.99,73,1639,16
1428410,Noir,38.26,16.15,58,125,81
1474655,Noir,57.22,21.81,62,69,2
1209727,vert,54.59,22.54,59,857,44
1359526,gris,140.99,7.79,95,202,76
1650681,Orange,45.99,18.81,59,187,72
1588549,Red,48.46,19.38,60,111,21
1573921,Red,55.11,15.99,71,92,20
1626125,Yellow,43.02,17.59,59,237,90
1654331,Black,65.87,23.19,65,30,6
1087089,Marine,24.29,10.53,57,542,60
1633114,Black,45.99,18.39,60,68,83
1434990,rouge,53.99,18.58,66,490,73
1623599,Blue,49.99,19.99,60,65,22
1534830,Blue,58.33,21,64,344,81
1291338,Bleu,92.99,39.26,58,447,47
1640563,Black,53.31,19.19,64,49,90
1528741,Navy,45.38,23.99,47,408,48
1416456,armée verte,51.04,22.62,56,126,98
1584127,Black,54.52,21.81,60,64,27
1465551,Bleu,55.99,23.19,59,162,77
1640192,Navy,58.99,23.19,61,41,24
1606790,Blue,56.06,20.18,64,88,82
1262724,Vin rouge,79.34,28.54,64,704,70
1582337,Green,66.54,26.66,60,94,9
1012417,Bleu,28.89,12.25,58,1344,59
1458888,Noir,40.85,18.58,55,41,9
1532614,Red,54.29,19.99,63,87,72
1510939,Black,47.46,18.58,61,81,8
1557123,Off White,39.27,16.15,59,452,91
1238419,armée verte,40.61,17.62,57,612,25
1386808,Rose,71.47,30.7,57,1304,86
1524283,Black,47.23,20.2,57,62,8
1303027,blanc,85.99,19.8,77,496,28
1633158,Black,39.99,15.99,60,78,36
1520165,Navy,41.64,18.58,55,129,94
1479153,Noir,53.83,19.39,64,52,58
1509233,Rose,35.23,14.54,59,381,50
1582658,Navy,52.99,21.59,59,95,96
1065812,Orange,35.53,14.5,59,197,88
1666824,Green,61.67,23.19,62,60,46
1626981,Blue,47.99,19.99,58,50,59
1258183,Noir,70.82,28.34,60,373,51
1625061,Yellow,70.69,29.99,58,82,25
1586965,Grey,89.75,32.31,64,169,58
1337936,Noir,50.23,18.58,63,213,66
1416867,Noir,53.05,21.82,59,492,85
1450967,Noir,46.48,19.38,58,32,11
1500462,Bleu,45.33,9.99,78,43,73
1415769,Marine,40.83,17.78,57,1615,96
1201952,rouge,50.03,20.92,58,231,1
1588562,Green,56.5,20.79,63,158,25
1188483,rouge,151.06,60.7,60,551,22
1351662,blanc,59.99,25.59,57,256,15
1293567,Bleu,51.53,20.9,59,129,62
1626407,Grey,46.99,19.19,59,82,12
1627835,Blue,91.88,37.16,60,110,43
1558634,Purple,53.84,19.38,64,57,33
1440554,Jaune,56.45,23.42,59,92,23
1528742,White,45.41,14.99,67,269,41
1451950,Marine,60.54,24.75,59,420,64
1511060,rouge,60.77,12.99,79,333,65
1672068,White,54.73,18.39,66,91,78
1343655,Bleu,52.41,21.81,58,1148,78
1557522,Green,65.06,23.42,64,156,44
1260884,Vert foncé,40.05,16.15,60,150,2
1640025,Marine,58.49,21.59,63,197,41
1447146,Noir,42.22,19.38,54,72,39
1616028,Green,60.58,24.23,60,174,87
1452897,Noir,63.39,21.81,66,431,58
1574960,Grey,49.37,20.19,59,41,25
1272305,Noir,43.81,18.58,58,6744,55
1133593,Noir,91.69,31.83,65,229,81
1626181,Black,47.16,19.38,59,161,82
1177722,blanc,56.99,23.99,58,795,36
1550672,Black,49.42,20.2,59,105,38
1559922,Blue,56.25,12.92,77,244,43
1579933,Pink,63.07,30.3,52,100,83
1497672,rouge,51.59,18.58,64,183,60
1510800,Light Grey,48.61,18.58,62,169,49
1582336,Green,49.37,20.2,59,93,7
1392378,gris,73.86,31.92,57,601,15
1421774,Bleu,48.15,17.78,63,110,79
1582328,Blue,82.99,33.59,60,59,60
1604171,Black,71.68,29.59,59,79,27
1306358,Jaune,84.99,6.54,92,92,65
1541793,Black,45.42,18.58,59,42,39
1410362,Marine,46.86,16.15,66,130,69
1675801,Black,84.99,15.29,82,43,73
1642387,Black,60.47,22.39,63,47,58
1204012,vert,50.86,18.36,64,529,96
1546972,Navy,53.71,19.19,64,133,82
1609699,Grey,60.22,21.59,64,256,58
1619930,Red,86.66,31.19,64,60,37
1545228,White,47.99,19.99,58,137,9
1366202,rouge,59.32,25.46,57,526,50
1392377,Bleu,77.05,41.4,46,695,61
1635710,Black,40.99,17.59,57,53,88
1321064,royal Blue,39.43,14.19,64,345,51
1650731,Black,46.99,16.79,64,168,76
1637921,Blue,85.96,29.59,66,141,51
1596510,Black,47.99,19.99,58,53,13
1658354,Army,66.99,26.98,60,209,5
1639426,Black,71.29,24.79,65,40,19
1652055,Green,44.88,18.39,59,107,89
1601834,Black,50.7,22.39,56,217,49
1598647,Grey,82.18,28.27,66,63,75
1424251,Noir,30.99,16.79,46,112,45
1580252,White,53.51,21.81,59,199,18
1348178,blanc,43.99,17.98,59,530,100
1527933,rouge,49.37,20.19,59,194,47
1528761,Pink,54.52,21.81,60,478,38
1358920,rouge,48.48,7.26,85,258,3
1091155,Beige,68.55,29.06,58,557,9
1494667,Noir,41.67,17.78,57,85,74
1487077,blanc,34.98,17.78,49,110,20
1335674,Noir,43.09,16.86,61,351,35
1381605,#1,58.33,26.25,55,635,8
1628020,Navy,53.99,19.99,63,94,56
1219924,armée verte,51.89,22.62,56,891,46
1575544,Navy,64.99,23.99,63,93,50
1494785,Noir,70.44,24.23,66,597,37
1336905,Nu,21.81,6.46,70,648,79
1304050,Vert foncé,70.99,36.99,48,201,3
1349535,Noir,35.8,15.46,57,204,72
1382676,Noir,61.76,20.79,66,233,86
1399551,Noir,51.59,18.58,64,159,47
1425931,Noir,53.84,19.38,64,118,42
1154031,Marine,36.39,15.4,58,267,68
1328474,rouge,44.99,19.19,57,474,48
1652642,Black,59.06,20.79,65,18,18
1596537,Green,35.23,14.54,59,201,36
1475575,Noir,44.99,21.59,52,121,24
1545329,Red,35.33,14.54,59,36,17
1399654,Noir,42.62,15.34,64,63,11
1404507,Marine,40.09,16.15,60,245,80
1482907,Bleu clair,44.86,16.15,64,218,11
1306757,Noir,74.99,21.99,71,160,82
1626128,Blue,62.99,22.39,65,66,2
1366218,blanc,37.1,16.02,57,276,37
1528085,Navy,33.3,13.73,59,98,80
1472636,café,36.34,14.54,60,372,90
1581585,White,45.88,16.15,65,82,24
1642074,Red,54.99,28.99,47,46,77
1475577,Noir,49.12,19.38,61,81,12
1487078,blanc,45.26,17.78,61,140,95
1511075,rouge,49.99,20.44,59,161,68
1459657,Jaune,58.69,12.99,78,507,89
1626402,Beige,53.99,21.59,60,33,76
1336363,Nu,49.11,14.54,70,76,84
1484450,Bleu,38.13,13.73,64,1339,67
1506670,Black,37.75,13.59,64,18,87
1153957,Bleu,51.11,20.22,60,235,32
1576619,Navy,51.59,18.58,64,63,69
1579945,Pink,48.83,20.19,59,169,27
1476790,rouge,49.24,17.78,64,111,61
1313685,blanc,61.29,25.85,58,397,57
1348152,Noir,60,25.86,57,209,99
1016414,rouge,42.93,13.73,68,119,26
1541742,White,39.14,15.34,61,70,34
1187153,gris,39.57,15.83,60,108,46
1659056,Blue,52.98,27.6,48,442,1
1326583,Rose,16.96,7.69,55,1584,16
1617835,Red,81.28,31.99,61,853,63
1588648,Blue,44.69,23.22,48,327,53
1530972,Dark Grey,61.94,20.99,66,501,51
1709657,Light Green,64.99,31.99,51,30,36
1660213,Black,45.99,23.51,49,253,81
1345382,kaki,36.99,20.44,45,685,57
1681793,White,78.99,39.99,49,104,92
1690960,Brown,55.99,27.99,50,59,77
1343661,Noir,45.11,13.42,70,1897,65
1533457,Rose,52.99,27.6,48,230,49
1385123,Bleu clair,94.99,53.16,44,512,9
1675185,Purple,64.79,25.99,60,184,38
1718575,Blue,59.99,27.99,53,21,64
1377006,Off White,68.07,19.99,71,1787,30
1439470,Blanc,50.59,21.99,57,1718,63
1651992,Yellow,76.72,26.39,66,32,86
1492985,Jaune,47.96,20.19,58,106,67
1353113,blanc,26.04,11.25,57,471,89
962250,Noir,22.32,9.1,59,303,40
1636523,Black,45.99,18.39,60,34,27
1300512,1#,75.99,4.8,94,499,37
1557523,White,52.51,20.19,62,122,69
1225608,Gris clair,72.85,31.3,57,173,48
1413601,Noir,47.57,19.39,59,313,8
1641469,Beige,51.99,21.59,59,213,14
1093088,Noir,31.56,13.71,57,761,25
1344882,Bleu,171.31,73.52,57,109,21
1347060,blanc,47.55,20.54,57,411,22
1598645,Black,60.58,21.81,64,31,19
1116439,vert,30.46,12.88,58,1283,95
1623600,Navy,50.09,19.99,60,156,12
1638541,Purple,95.13,31.99,66,77,60
1600251,Black,54.52,21.81,60,93,40
1450965,Black,54.65,18.58,66,37,32
1577984,Green,37.25,15.34,59,275,29
1364387,Bleu,56.09,20.19,64,277,38
1558209,Blue,53.84,19.38,64,138,30
1633314,Black,29.99,11.99,60,123,77
1666813,Brown,52.69,18.13,66,51,92
1213888,Bleu,89.76,19.99,78,1772,14
1600250,Navy,110.36,37.97,66,122,51
1321817,Bleu foncé,53.96,22.62,58,79,26
1390371,Bleu,52.65,21.01,60,203,60
1548359,White,54.42,15.99,71,201,43
1567606,Bleu,53.22,19.99,62,95,89
1572359,Army,72.7,29.89,59,401,2
1093290,Noir,49.23,20.5,58,422,77
1583519,Yellow,40.38,7.99,80,77,49
1604177,Green,53.71,19.19,64,302,53
1647728,Navy,59.99,23.99,60,39,17
1441100,Noir,46.45,18.58,60,63,47
1640005,Black,56.98,23.19,59,66,20
1440039,Beige,53.28,22.62,58,58,67
1335688,Bleu,38.38,12.28,68,184,91
1458787,blanc,52.5,21,60,497,93
1100423,Noir,35.33,15.22,57,558,0
1570283,Black,66.55,23.42,65,108,83
1558221,Black,82.43,32.31,61,43,5
1493175,Grey,56.09,20.19,64,128,16
1586743,Purple,39.19,15.99,59,57,50
1567036,Yellow,35.23,14.54,59,122,78
1582329,Green,87.99,35.99,59,57,48
1123383,Bleu,37.62,15.06,60,295,91
1435311,Abricot,44.6,15.34,66,152,97
1580697,Grey,47.35,19.38,59,409,77
1543677,Orange,62.61,23.99,62,522,33
1542091,Black,49.13,20.2,59,87,92
1382351,rouge,70.78,29.9,58,88,47
1674215,Yellow,49.97,19.19,62,19,88
1581235,Grey,56.99,21.59,62,124,78
1608217,Navy,85.15,30.66,64,132,46
1421567,Noir,46.34,19.38,58,72,3
1376159,blanc,45.99,9.99,78,203,44
1558760,Black,115.07,35.54,69,478,19
1581236,Dark Grey,99.87,40.39,60,56,22
1591645,Black,50.48,20.19,60,43,6
1242688,Vin rouge,141.39,55.99,60,297,85
1426378,Marine,37.88,15.99,58,1010,77
1403977,Noir,58.56,24.23,59,136,34
1541042,Orange,45.88,16.15,65,337,93
1629241,Coffee,87.75,35.54,60,68,54
1424514,Marine,51.18,16.15,68,56,58
1545520,Navy,52.51,20.19,62,108,39
1452752,Black,38.52,15.35,60,46,59
1222192,Gris,75.57,28.04,63,573,41
1583171,Blue,51.53,18.55,64,406,61
1609962,Blue,45.99,23.51,49,465,97
1622312,Black,42.53,15.99,62,252,27
1364736,blanc,39.58,16.15,59,411,41
1597888,Brown,61.66,25.05,59,41,24
1248907,café,59.87,25.04,58,162,23
1191027,rouge,53.84,19.38,64,810,52
1088338,Noir,32.55,13.8,58,665,38
1473522,Noir,63.99,22.39,65,98,57
1294079,Bordeaux,64.97,27.3,58,219,5
1638481,Dark Grey,54.99,23.19,58,47,8
1477161,Noir,50.5,21,58,54,60
1657388,Black,50,18.8,62,30,93
1105665,blanc,32.97,13.74,58,101,26
1524285,Rose,44.47,19.38,56,28,7
1611053,Blue,47.99,18.39,62,414,90
1548371,Yellow,39.34,14.99,62,194,64
1337507,blanc,38.37,16.15,58,1518,78
1440684,Noir,48.26,17.77,63,685,48
1494661,Marine,56.74,18.99,67,153,75
1348502,armée verte,70.59,29.08,59,277,12
1456603,vert,60.99,12.99,79,401,92
1419295,gris,47.57,19.39,59,122,63
1634720,Yellow,48.88,19.99,59,53,72
1368870,blanc,52.97,3.53,93,120,65
1156036,Noir,30.3,16.76,45,305,90
1657403,Yellow,52.35,17.59,66,61,70
1371900,blanc,52.91,22.86,57,471,78
1372874,blanc,38.96,16.81,57,109,100
1337512,Noir,46.35,19.38,58,487,94
1655590,Grey,61.88,20.79,66,13,91
1544344,Black,44.22,17.78,60,32,83
1336904,Nu,46.38,13.73,70,99,35
1425417,Noir,56.09,20.19,64,300,100
1657159,Black,49.99,19.99,60,7,95
1293758,blanc,44.86,16.15,64,424,57
1185046,blanc,107.99,9.15,92,438,74
1427906,blanc,51.59,18.58,64,2002,61
1336362,# 01,45.16,13.73,70,261,88
1351690,blanc,29.61,12.1,59,1445,6
1422640,Beige,58.47,30.29,48,729,59
1640311,Pink,52.99,22.39,58,96,13
1488774,blanc,51.59,18.58,64,91,24
1336361,# 01,57.02,16.88,70,224,26
1421557,Beige,38.26,16.15,58,29,89
1147311,vert,43.49,18.5,58,269,34
1676847,Dark Blue,53.31,19.19,64,51,67
1638531,Blue,80.35,27.19,66,39,22
1366124,kaki,124.63,38.73,69,255,79
1474624,Pink,44.08,21,52,91,49
1584129,Navy,50.99,18.39,64,223,99
1212054,gris,83.61,34.87,58,238,27
1275756,vert,60.98,23.88,61,222,43
1710670,Navy,59.98,23.99,60,7,74
1368918,blanc,35.99,16.35,55,298,51
1247091,Bleu,57.45,24.23,58,307,92
1170139,Noir,42.4,16.96,60,577,82
1641527,Black,57.23,21.59,62,64,71
1433564,Rose,47.18,19.38,59,108,31
1528725,Blue,60.27,22.22,63,121,4
1314265,Vin rouge,90.99,19.8,78,205,79
1511723,Blue,45.33,18.58,59,24,5
1632943,Black,52.25,18.39,65,50,93
1227401,marron,39.19,16.15,59,879,20
1335226,Bleu,51.74,17.78,66,113,93
1584485,Blue,49.37,20.19,59,726,88
1318746,Noir,51.99,20.79,60,565,41
1611971,Green,56.02,20.17,64,137,32
1461152,Noir,58.54,22.62,61,72,19
1036204,Gris,35.35,16.97,52,3484,91
1640611,Black,68.19,24.79,64,49,79
1542891,Grey,47.72,19.39,59,56,11
1473521,Bleu,45.64,17.78,61,67,97
1410984,Marine,58.47,24.23,59,233,55
1187053,Marine,41.09,17.19,58,270,3
1196053,Noir,57.16,24.23,58,152,14
1648358,Black,70.99,27.19,62,7,69
1640593,Blue,76.35,28.79,62,50,88
1626391,Brown,60.99,25.59,58,53,23
1545082,Black,52.7,18.55,65,197,62
1558220,Black,53.84,19.38,64,127,20
1563981,Yellow,38.13,13.73,64,322,59
1490023,Rose,45.03,21.81,52,57,8
1650048,Black,83.99,28.79,66,22,47
1602829,Black,67.31,24.23,64,99,58
1604168,Dark Grey,51.59,18.58,64,37,86
1607905,Navy,53.17,19.99,62,13,89
1524864,White,48.75,20.19,59,73,69
1626392,Black,95.99,39.19,59,59,15
1026755,Marine,22.99,10.12,56,1193,81
1472756,Noir,41.45,17.78,57,25,76
1565002,Black,110.3,37.97,66,31,83
1211536,Royal,59.97,13.99,77,178,82
1070619,Noir,26.12,11.22,57,644,52
1606994,Blue,66.42,24.79,63,237,57
1472669,blanc,55.98,20.19,64,25,5
1386804,Noir,91.2,39.83,56,260,29
1318546,Bleu clair,41.96,15.1,64,609,48
1086430,Noir,21.97,9.36,57,448,24
1533009,Navy,45.41,18.58,59,39,24
1455765,Noir,58.89,9.99,83,608,11
1223752,Beige,61.88,26.43,57,528,85
1596745,Black,59.28,24.23,59,50,14
1470420,rouge,44.42,17.77,60,153,79
1478101,Noir,40.38,16.15,60,188,69
1640018,Blue,78.09,26.39,66,63,79
1548361,Red,55.86,15.99,71,76,9
1490003,Rose,46.44,19.38,58,326,32
1344405,café,91.09,38.78,57,318,96
1439471,Noir,46.94,16.15,66,467,8
1307082,Blue,53.31,19.19,64,69,60
1100946,Rose,87.54,19.99,77,1418,74
1274196,marron,45.46,16.86,63,148,96
1603301,Blue,49.37,20.19,59,38,27
1657390,Blue,61.88,20.79,66,26,84
1469527,Beige,49.98,9.99,80,301,14
1607050,Brown,40.38,16.15,60,185,91
1653696,Blue,69.9,24.79,65,46,46
1494807,gris,51.74,21.81,58,66,10
1649595,Black,70.99,26.39,63,34,39
969435,Noir,28.37,12.26,57,227,77
1564820,Black,58.56,23.42,60,48,73
985370,Noir,29.46,12.49,58,193,45
1606009,Wine Red,51.99,21.26,59,804,59
1650677,Black,67.77,23.99,65,42,20
1242154,Gris foncé,74.04,26.66,64,574,0
1413767,Vin rouge,52.34,19.39,63,303,76
1588522,Pink,40.38,16.15,60,103,45
1593151,Black,48.46,19.38,60,165,7
1422695,Noir,53.08,18.58,65,34,96
1288895,Beige,80.15,4.21,95,2239,32
1059651,Noir,16.44,7.1,57,278,6
1494669,Beige,48.4,20.2,58,83,86
1596538,Navy,47.35,19.38,59,313,46
1479430,Noir,39.99,16.79,58,132,100
1709752,Vin rouge,49.87,21.59,57,5,73
1504082,café,40.38,16.15,60,100,18
1593301,Black,87.51,30.39,65,65,21
1421419,Bleu,52.51,18.58,65,140,89
1099668,Bleu marin,28.97,12.42,57,380,36
1497304,Black,51.27,19.38,62,48,72
1357695,Abricot,46.15,17.5,62,75,85
1223446,marron,58.34,21,64,482,2
1577978,Red,59.57,24.23,59,59,65
1292978,Army,39.56,15.19,62,24,7
1626042,Green,63.62,29.99,53,163,20
1647807,Red,75.03,25.59,66,89,42
1045872,Bleu,27.8,11.56,58,155,98
1541681,Army,43.58,15.34,65,148,86
1601119,Red,67.31,24.23,64,53,87
1604173,Yellow,59.86,21.59,64,67,88
1614709,Blue,58.14,21.59,63,81,50
1536347,Grey,50.99,18.39,64,73,11
1532806,Yellow,53.31,23.99,55,141,48
1695464,blanc,61.99,30.99,50,49,74
1690510,Noir,55.53,24.99,55,88,28
1678198,Noir,56.5,25.99,54,129,58
1459658,Noir,67.31,21.99,67,1660,39
1574301,Red,82.99,43.96,47,1884,76
1683498,White,60.84,27.99,54,103,97
1697426,vert,41.64,19.99,52,36,19
1654994,Navy,43.99,25.99,41,434,77
1695374,vert,32.08,17.99,44,56,2
1471763,Jaune,52.5,27.87,47,495,100
1638513,White,53.71,23.99,55,230,71
1609801,Navy,80.99,40.99,49,599,23
1695385,blanc,54.32,24.99,54,83,52
1369637,rouge,79.44,31.99,60,1252,27
1073270,blanc,47.35,19.78,58,283,20
1318555,vert,42.16,15.18,64,120,63
1015710,rouge,35.02,14.57,58,58,98
1354510,Jaune,40.11,17.32,57,454,64
1543747,Yellow,75.46,27.99,63,213,31
1536928,Bleu,39.27,16.15,59,1144,8
1160078,Vin rouge,35.47,14.59,59,388,4
1622756,Orange,57.35,7.99,86,43,27
1621998,Black,43.99,16.79,62,52,5
1641531,Black,48.39,17.59,64,40,14
1541741,Black,47.11,16.96,64,163,55
1546834,Coffee,45.33,18.58,59,29,88
1626126,Navy,61.99,25.59,59,67,94
1600252,Army,70.99,28.79,59,103,41
1546065,Blue,57.36,20.19,65,77,37
1583182,Coffee,45.87,16.15,65,35,59
1214956,Noir,74.38,29.34,61,97,81
1609955,Orange,45.99,18.81,59,266,43
1545645,Yellow,41.99,17.59,58,45,50
1659629,White,76.72,26.39,66,33,66
1546031,Green,45.88,16.15,65,221,14
1433079,Marine,48.56,21,57,126,6
1263384,Vin rouge,66.99,27.19,59,180,47
1664062,Black,39.51,13.59,66,23,92
1649592,Black,57.99,19.99,66,61,71
1564534,Dark Blue,76.35,27.46,64,84,13
1564988,Grey,53.84,19.38,64,87,49
1619511,Green,56.51,20.79,63,129,61
1545526,White,51.59,12.99,75,55,34
1554249,Navy,37.98,15.19,60,23,87
1596484,Brown,63.34,20.98,67,91,55
1409388,Jaune,42.25,14.54,66,67,13
1437444,gris,53.24,21.01,61,63,44
1627420,Green,84.9,29.89,65,22,99
1639347,White,73.06,21.59,70,40,3
1555299,Red,80.37,31.5,61,52,92
1583169,Red,51.57,18.57,64,446,11
1063362,Gris,45.37,18.77,59,235,64
1583924,Navy,52.56,13.99,73,286,81
1078316,Bleu marin,37.64,15.48,59,205,66
1383608,1,66.68,29.08,56,130,64
1290926,Abricot,103.86,29.08,72,696,59
1650053,Black,55.53,19.99,64,16,34
1640024,Black,58.23,20.79,64,30,91
1528155,Blue,58.69,20.19,66,99,11
1542200,Navy,49.37,20.19,59,31,94
1468902,Noir,49.58,21.81,56,61,39
1485815,armée verte,51.59,18.58,64,260,4
1494787,Noir,63.39,21.81,66,286,83
1499881,White,46.2,17.78,62,31,78
1375873,Noir,49.37,21,58,124,75
1277360,gris,222.56,94.37,58,384,70
1440559,Noir,54.42,22.62,58,40,51
1636529,Black,39.99,15.99,60,78,12
1676837,White,54.32,19.99,63,22,89
1228274,Vin rouge,81.03,19.99,75,571,29
1426650,Noir,40.38,6.99,83,601,91
1534027,rouge,36.24,14.54,60,210,1
1637824,White,54.99,19.19,65,38,49
1573992,Green,102.99,44.99,56,163,14
1527225,Yellow,39.42,16.96,57,142,81
1676838,Black,58.69,21.59,63,11,86
1640564,Black,45.43,15.99,65,64,12
1574307,Navy,85.93,28.79,67,159,84
1578739,Coffee,53.84,19.38,64,121,69
1524581,Navy,59.97,21.59,64,7,25
1547873,Blue,49.48,20.19,59,75,39
1358909,Rose,41.04,16.15,61,184,59
1452162,Noir,53.42,13.99,74,226,21
1120842,Gris clair,24.64,8.63,65,73,8
1284925,Marine,81.8,28.69,65,238,74
1398990,Marine,57.56,18.58,68,62,74
1636348,Black,55.99,22.39,60,31,46
1621880,Wine Red,45.44,18.58,59,250,15
1596228,Orange,61.99,23.19,63,51,14
1379866,Navy,31.66,12.92,59,102,56
1321487,vert,100.97,9.17,91,137,9
1537340,Blue,52.25,18.39,65,48,41
1640508,Black,48.88,19.99,59,33,30
1642069,Red,54.99,23.19,58,38,16
1507418,kaki,62.82,22.62,64,159,27
1647813,Black,63.99,23.19,64,67,61
1112017,Noir,40.97,17.32,58,574,72
1537858,Navy,68.86,24.79,64,18,35
1548853,Red,46.34,17.77,62,128,15
1552546,Red,50.48,20.19,60,126,61
1555301,Red,67.31,32.31,52,24,38
1322497,Rose,41.83,15.06,64,230,13
1307663,Black2,53.31,19.19,64,21,91
1364448,Beige,45.36,19.59,57,385,99
1582346,Yellow,56.99,23.19,59,355,37
1240188,Noir,55.96,21.3,62,97,18
1411133,Marine,53.84,19.38,64,52,29
1396569,Noir,62.55,27.02,57,53,61
1372284,gris,48.37,20.9,57,490,4
1247025,Noir,55.47,19.51,65,171,52
1133499,rouge,50.48,21.66,57,192,47
1015756,Comme image,22.41,9.33,58,358,55
1051392,Floral,41.29,17.35,58,251,96
1585737,Claret,61.37,25.04,59,40,35
1539150,Khaki,40.99,14.39,65,199,70
1644406,Orange,69.99,24.79,65,51,61
1074656,Noir,41.39,17.52,58,82,59
1371192,rouge,41.99,17.17,59,432,57
1635020,Black,49.99,20.44,59,135,2
1449774,gris,58.33,21,64,541,53
